NO,GAP,TIME,LAP,TIRE,TRACK,YEAR,RACE,SAFETY,STINT_LAP
98,85.409,107.643,16,Soft,bahrain,2015,4,0,40
98,88.895,107.65,17,Soft,bahrain,2015,4,0,41
98,PIT,111.719,18,Soft,bahrain,2015,4,0,1
98,1 LAP,126.826,19,Soft,bahrain,2015,4,0,1
98,1 LAP,103.029,20,Soft,bahrain,2015,4,0,2
98,1 LAP,103.517,21,Soft,bahrain,2015,4,0,3
98,1 LAP,104.403,22,Soft,bahrain,2015,4,0,4
98,1 LAP,103.261,23,Soft,bahrain,2015,4,0,5
98,1 LAP,103.342,24,Soft,bahrain,2015,4,0,6
98,1 LAP,103.731,25,Soft,bahrain,2015,4,0,7
98,1 LAP,104.009,26,Soft,bahrain,2015,4,0,8
98,1 LAP,105.237,27,Soft,bahrain,2015,4,0,9
98,1 LAP,104.195,28,Soft,bahrain,2015,4,0,10
98,1 LAP,105.465,29,Soft,bahrain,2015,4,0,11
98,1 LAP,106.522,30,Soft,bahrain,2015,4,0,12
98,1 LAP,106.365,31,Soft,bahrain,2015,4,0,13
98,1 LAP,105.61,32,Soft,bahrain,2015,4,0,14
98,1 LAP,105.374,33,Medium,bahrain,2015,4,0,15
98,PIT,109.146,34,Medium,bahrain,2015,4,0,1
98,2 LAPS,126.139,35,Medium,bahrain,2015,4,0,1
98,2 LAPS,102.033,36,Medium,bahrain,2015,4,0,2
98,2 LAPS,102.56,37,Medium,bahrain,2015,4,0,3
98,2 LAPS,103.425,38,Medium,bahrain,2015,4,0,4
98,2 LAPS,103.576,39,Medium,bahrain,2015,4,0,5
98,2 LAPS,104.696,40,Medium,bahrain,2015,4,0,6
98,2 LAPS,103.031,41,Medium,bahrain,2015,4,0,7
98,2 LAPS,103.487,42,Medium,bahrain,2015,4,0,8
98,2 LAPS,104.029,43,Medium,bahrain,2015,4,0,9
98,2 LAPS,103.5,44,Medium,bahrain,2015,4,0,10
98,2 LAPS,103.814,45,Medium,bahrain,2015,4,0,11
98,2 LAPS,104.44,46,Medium,bahrain,2015,4,0,12
98,2 LAPS,105.293,47,Medium,bahrain,2015,4,0,13
98,2 LAPS,104.349,48,Medium,bahrain,2015,4,0,14
98,2 LAPS,104.313,49,Medium,bahrain,2015,4,0,15
98,2 LAPS,104.113,50,Medium,bahrain,2015,4,0,16
98,3 LAPS,105.666,51,Medium,bahrain,2015,4,0,17
98,3 LAPS,107.919,52,Medium,bahrain,2015,4,0,18
98,3 LAPS,105.123,53,Medium,bahrain,2015,4,0,19
98,3 LAPS,106.244,54,Medium,bahrain,2015,4,0,20
3,10.347,116.042,1,Soft,china,2015,3,0,21
3,13.658,107.989,2,Soft,china,2015,3,0,22
3,16.497,107.156,3,Soft,china,2015,3,0,23
3,19.292,107.112,4,Soft,china,2015,3,0,24
3,22.873,107.73,5,Soft,china,2015,3,0,25
3,25.046,106.275,6,Soft,china,2015,3,0,26
3,26.289,105.477,7,Soft,china,2015,3,0,27
3,27.556,105.445,8,Soft,china,2015,3,0,28
3,28.833,105.507,9,Soft,china,2015,3,0,29
3,30.394,106.053,10,Soft,china,2015,3,0,30
3,32.400,106.405,11,Soft,china,2015,3,0,31
3,34.136,105.671,12,Soft,china,2015,3,0,32
3,36.349,105.902,13,Soft,china,2015,3,0,33
3,PIT,110.443,14,Soft,china,2015,3,0,1
3,53.936,123.858,15,Soft,china,2015,3,0,1
3,42.408,106.524,16,Soft,china,2015,3,0,2
3,42.389,104.85,17,Soft,china,2015,3,0,3
3,43.243,104.932,18,Soft,china,2015,3,0,4
3,43.994,104.927,19,Soft,china,2015,3,0,5
3,45.268,105.179,20,Soft,china,2015,3,0,6
3,47.956,106.423,21,Soft,china,2015,3,0,7
3,49.551,105.291,22,Soft,china,2015,3,0,8
3,50.603,104.939,23,Soft,china,2015,3,0,9
3,52.219,105.208,24,Soft,china,2015,3,0,10
3,53.001,104.484,25,Soft,china,2015,3,0,11
3,54.859,105.366,26,Soft,china,2015,3,0,12
3,58.674,107.462,27,Soft,china,2015,3,0,13
3,60.476,105.446,28,Soft,china,2015,3,0,14
3,62.852,105.615,29,Soft,china,2015,3,0,15
3,65.981,106.137,30,Soft,china,2015,3,0,16
3,69.372,105.599,31,Soft,china,2015,3,0,17
3,73.307,106.232,32,Soft,china,2015,3,0,18
3,71.862,106.059,33,Soft,china,2015,3,0,19
3,58.678,105.472,34,Soft,china,2015,3,0,20
3,59.230,106.492,35,Soft,china,2015,3,0,21
3,PIT,110.627,36,Soft,china,2015,3,0,1
3,85.576,122.48,37,Medium,china,2015,3,0,1
3,86.389,103.938,38,Medium,china,2015,3,0,2
3,87.480,103.854,39,Medium,china,2015,3,0,3
3,87.607,103.943,40,Medium,china,2015,3,0,4
3,88.758,104.4,41,Medium,china,2015,3,0,5
3,90.894,105.084,42,Medium,china,2015,3,0,6
3,92.833,105.321,43,Medium,china,2015,3,0,7
3,94.043,103.976,44,Medium,china,2015,3,0,8
3,94.290,103.477,45,Medium,china,2015,3,0,9
3,94.581,103.245,46,Medium,china,2015,3,0,10
3,95.428,103.635,47,Medium,china,2015,3,0,11
3,96.040,103.951,48,Medium,china,2015,3,0,12
3,96.495,103.914,49,Medium,china,2015,3,0,13
3,97.143,103.695,50,Medium,china,2015,3,0,14
3,97.157,103.507,51,Medium,china,2015,3,0,15
3,97.524,103.417,52,Medium,china,2015,3,0,16
3,121.198,126.342,53,Medium,china,2015,3,0,17
3,123.657,134.112,54,Medium,china,2015,3,1,18
3,70.186,107.115,55,Medium,china,2015,3,1,19
3,32.117,114.39,56,Medium,china,2015,3,1,20
5,2.118,107.813,1,Soft,china,2015,3,0,21
5,2.343,104.903,2,Soft,china,2015,3,0,22
5,2.600,104.574,3,Soft,china,2015,3,0,23
5,3.143,104.86,4,Soft,china,2015,3,0,24
5,3.345,104.351,5,Soft,china,2015,3,0,25
5,3.882,104.639,6,Soft,china,2015,3,0,26
5,4.044,104.396,7,Soft,china,2015,3,0,27
5,4.377,104.511,8,Soft,china,2015,3,0,28
5,4.605,104.458,9,Soft,china,2015,3,0,29
5,4.860,104.747,10,Soft,china,2015,3,0,30
5,5.335,104.874,11,Soft,china,2015,3,0,31
5,6.166,104.766,12,Soft,china,2015,3,0,32
5,PIT,109.454,13,Soft,china,2015,3,0,1
5,26.238,121.552,14,Soft,china,2015,3,0,1
5,19.787,103.018,15,Soft,china,2015,3,0,2
5,5.522,103.787,16,Soft,china,2015,3,0,3
5,4.781,104.128,17,Soft,china,2015,3,0,4
5,4.712,104.009,18,Soft,china,2015,3,0,5
5,4.280,103.744,19,Soft,china,2015,3,0,6
5,4.037,103.662,20,Soft,china,2015,3,0,7
5,3.857,103.555,21,Soft,china,2015,3,0,8
5,3.670,103.509,22,Soft,china,2015,3,0,9
5,3.375,103.592,23,Soft,china,2015,3,0,10
5,3.663,103.88,24,Soft,china,2015,3,0,11
5,3.577,103.616,25,Soft,china,2015,3,0,12
5,3.674,103.605,26,Soft,china,2015,3,0,13
5,3.676,103.649,27,Soft,china,2015,3,0,14
5,4.158,104.126,28,Soft,china,2015,3,0,15
5,4.925,104.006,29,Soft,china,2015,3,0,16
5,PIT,108.687,30,Soft,china,2015,3,0,1
5,29.053,120.657,31,Medium,china,2015,3,0,1
5,30.253,103.497,32,Medium,china,2015,3,0,2
5,27.117,104.368,33,Medium,china,2015,3,0,3
5,12.176,103.715,34,Medium,china,2015,3,0,4
5,10.107,103.871,35,Medium,china,2015,3,0,5
5,10.337,103.927,36,Medium,china,2015,3,0,6
5,11.058,103.785,37,Medium,china,2015,3,0,7
5,11.451,103.518,38,Medium,china,2015,3,0,8
5,12.252,103.564,39,Medium,china,2015,3,0,9
5,12.564,104.128,40,Medium,china,2015,3,0,10
5,13.013,103.698,41,Medium,china,2015,3,0,11
5,13.913,103.848,42,Medium,china,2015,3,0,12
5,14.355,103.824,43,Medium,china,2015,3,0,13
5,15.363,103.774,44,Medium,china,2015,3,0,14
5,16.158,104.025,45,Medium,china,2015,3,0,15
5,16.623,103.419,46,Medium,china,2015,3,0,16
5,17.171,103.336,47,Medium,china,2015,3,0,17
5,17.292,103.46,48,Medium,china,2015,3,0,18
5,17.548,103.715,49,Medium,china,2015,3,0,19
5,17.988,103.487,50,Medium,china,2015,3,0,20
5,18.253,103.758,51,Medium,china,2015,3,0,21
5,19.247,104.044,52,Medium,china,2015,3,0,22
5,20.253,103.674,53,Medium,china,2015,3,0,23
5,22.184,133.584,54,Medium,china,2015,3,1,24
5,2.291,140.693,55,Medium,china,2015,3,1,25
5,2.988,153.156,56,Medium,china,2015,3,1,26
6,1.181,106.876,1,Soft,china,2015,3,0,27
6,1.021,104.518,2,Soft,china,2015,3,0,28
6,1.001,104.297,3,Soft,china,2015,3,0,29
6,1.045,104.361,4,Soft,china,2015,3,0,30
6,1.061,104.165,5,Soft,china,2015,3,0,31
6,1.087,104.128,6,Soft,china,2015,3,0,32
6,0.958,104.105,7,Soft,china,2015,3,0,33
6,1.165,104.385,8,Soft,china,2015,3,0,34
6,1.229,104.294,9,Soft,china,2015,3,0,35
6,1.238,104.501,10,Soft,china,2015,3,0,36
6,1.248,104.409,11,Soft,china,2015,3,0,37
6,1.653,104.34,12,Soft,china,2015,3,0,38
6,2.547,104.583,13,Soft,china,2015,3,0,39
6,0,104.698,14,Soft,china,2015,3,0,40
6,PIT,109.469,15,Soft,china,2015,3,0,1
6,3.052,121.104,16,Soft,china,2015,3,0,1
6,2.120,103.937,17,Soft,china,2015,3,0,2
6,2.213,104.171,18,Soft,china,2015,3,0,3
6,2.425,104.388,19,Soft,china,2015,3,0,4
6,2.351,103.831,20,Soft,china,2015,3,0,5
6,2.157,103.541,21,Soft,china,2015,3,0,6
6,2.074,103.613,22,Soft,china,2015,3,0,7
6,1.944,103.757,23,Soft,china,2015,3,0,8
6,2.024,103.672,24,Soft,china,2015,3,0,9
6,1.801,103.479,25,Soft,china,2015,3,0,10
6,2.102,103.809,26,Soft,china,2015,3,0,11
6,2.182,103.727,27,Soft,china,2015,3,0,12
6,2.406,103.868,28,Soft,china,2015,3,0,13
6,2.780,103.613,29,Soft,china,2015,3,0,14
6,3.280,103.508,30,Soft,china,2015,3,0,15
6,PIT,107.946,31,Soft,china,2015,3,0,1
6,28.091,121.37,32,Medium,china,2015,3,0,1
6,24.159,103.572,33,Medium,china,2015,3,0,2
6,8.868,103.365,34,Medium,china,2015,3,0,3
6,6.263,103.335,35,Medium,china,2015,3,0,4
6,5.805,103.239,36,Medium,china,2015,3,0,5
6,5.546,102.805,37,Medium,china,2015,3,0,6
6,5.302,102.881,38,Medium,china,2015,3,0,7
6,5.104,102.565,39,Medium,china,2015,3,0,8
6,4.715,103.427,40,Medium,china,2015,3,0,9
6,4.695,103.229,41,Medium,china,2015,3,0,10
6,4.566,102.819,42,Medium,china,2015,3,0,11
6,4.956,103.772,43,Medium,china,2015,3,0,12
6,5.050,102.86,44,Medium,china,2015,3,0,13
6,4.510,102.69,45,Medium,china,2015,3,0,14
6,4.359,102.803,46,Medium,china,2015,3,0,15
6,4.468,102.897,47,Medium,china,2015,3,0,16
6,4.492,103.363,48,Medium,china,2015,3,0,17
6,4.601,103.568,49,Medium,china,2015,3,0,18
6,5.444,103.89,50,Medium,china,2015,3,0,19
6,6.234,104.283,51,Medium,china,2015,3,0,20
6,7.353,104.169,52,Medium,china,2015,3,0,21
6,8.646,103.961,53,Medium,china,2015,3,0,22
6,10.059,133.066,54,Medium,china,2015,3,1,23
6,0.640,151.167,55,Medium,china,2015,3,1,24
6,0.714,152.533,56,Medium,china,2015,3,1,25
7,2.922,108.617,1,Soft,china,2015,3,0,26
7,3.350,105.106,2,Soft,china,2015,3,0,27
7,4.044,105.011,3,Soft,china,2015,3,0,28
7,4.369,104.642,4,Soft,china,2015,3,0,29
7,4.823,104.603,5,Soft,china,2015,3,0,30
7,5.072,104.351,6,Soft,china,2015,3,0,31
7,5.242,104.404,7,Soft,china,2015,3,0,32
7,5.587,104.523,8,Soft,china,2015,3,0,33
7,5.929,104.572,9,Soft,china,2015,3,0,34
7,6.219,104.782,10,Soft,china,2015,3,0,35
7,6.924,105.104,11,Soft,china,2015,3,0,36
7,7.792,104.803,12,Soft,china,2015,3,0,37
7,9.067,104.964,13,Soft,china,2015,3,0,38
7,6.546,104.724,14,Soft,china,2015,3,0,39
7,PIT,110.17,15,Soft,china,2015,3,0,1
7,11.095,121.9,16,Soft,china,2015,3,0,1
7,9.815,103.589,17,Soft,china,2015,3,0,2
7,9.165,103.428,18,Soft,china,2015,3,0,3
7,8.712,103.723,19,Soft,china,2015,3,0,4
7,8.387,103.58,20,Soft,china,2015,3,0,5
7,8.041,103.389,21,Soft,china,2015,3,0,6
7,7.602,103.257,22,Soft,china,2015,3,0,7
7,7.144,103.429,23,Soft,china,2015,3,0,8
7,6.987,103.435,24,Soft,china,2015,3,0,9
7,7.062,103.777,25,Soft,china,2015,3,0,10
7,7.416,103.862,26,Soft,china,2015,3,0,11
7,7.666,103.897,27,Soft,china,2015,3,0,12
7,8.379,104.357,28,Soft,china,2015,3,0,13
7,9.333,104.193,29,Soft,china,2015,3,0,14
7,10.543,104.218,30,Soft,china,2015,3,0,15
7,12.379,104.044,31,Soft,china,2015,3,0,16
7,13.774,103.692,32,Soft,china,2015,3,0,17
7,9.841,103.571,33,Soft,china,2015,3,0,18
7,PIT,108.815,34,Soft,china,2015,3,0,1
7,14.940,120.88,35,Medium,china,2015,3,0,1
7,14.587,103.344,36,Medium,china,2015,3,0,2
7,14.818,103.295,37,Medium,china,2015,3,0,3
7,15.144,103.451,38,Medium,china,2015,3,0,4
7,15.781,103.4,39,Medium,china,2015,3,0,5
7,15.650,103.685,40,Medium,china,2015,3,0,6
7,16.069,103.668,41,Medium,china,2015,3,0,7
7,16.891,103.77,42,Medium,china,2015,3,0,8
7,17.558,104.049,43,Medium,china,2015,3,0,9
7,18.248,103.456,44,Medium,china,2015,3,0,10
7,18.668,103.65,45,Medium,china,2015,3,0,11
7,19.562,103.848,46,Medium,china,2015,3,0,12
7,20.393,103.619,47,Medium,china,2015,3,0,13
7,20.080,103.026,48,Medium,china,2015,3,0,14
7,19.836,103.215,49,Medium,china,2015,3,0,15
7,20.197,103.408,50,Medium,china,2015,3,0,16
7,20.306,103.602,51,Medium,china,2015,3,0,17
7,21.026,103.77,52,Medium,china,2015,3,0,18
7,21.696,103.338,53,Medium,china,2015,3,0,19
7,23.551,133.508,54,Medium,china,2015,3,1,20
7,2.822,139.857,55,Medium,china,2015,3,1,21
7,3.835,153.472,56,Medium,china,2015,3,1,22
8,5.289,110.984,1,Soft,china,2015,3,0,23
8,6.227,105.616,2,Soft,china,2015,3,0,24
8,7.208,105.298,3,Soft,china,2015,3,0,25
8,8.184,105.293,4,Soft,china,2015,3,0,26
8,9.302,105.267,5,Soft,china,2015,3,0,27
8,10.542,105.342,6,Soft,china,2015,3,0,28
8,11.976,105.668,7,Soft,china,2015,3,0,29
8,13.592,105.794,8,Soft,china,2015,3,0,30
8,15.074,105.712,9,Soft,china,2015,3,0,31
8,16.274,105.692,10,Soft,china,2015,3,0,32
8,17.902,106.027,11,Soft,china,2015,3,0,33
8,PIT,110.524,12,Soft,china,2015,3,0,1
8,45.648,124.846,13,Medium,china,2015,3,0,1
8,44.114,105.711,14,Medium,china,2015,3,0,2
8,39.906,105.261,15,Medium,china,2015,3,0,3
8,27.149,105.295,16,Medium,china,2015,3,0,4
8,28.150,105.87,17,Medium,china,2015,3,0,5
8,30.021,105.949,18,Medium,china,2015,3,0,6
8,31.202,105.357,19,Medium,china,2015,3,0,7
8,32.605,105.308,20,Medium,china,2015,3,0,8
8,34.269,105.399,21,Medium,china,2015,3,0,9
8,36.463,105.89,22,Medium,china,2015,3,0,10
8,38.020,105.444,23,Medium,china,2015,3,0,11
8,39.907,105.479,24,Medium,china,2015,3,0,12
8,41.508,105.303,25,Medium,china,2015,3,0,13
8,43.487,105.487,26,Medium,china,2015,3,0,14
8,45.741,105.901,27,Medium,china,2015,3,0,15
8,48.123,106.026,28,Medium,china,2015,3,0,16
8,51.038,106.154,29,Medium,china,2015,3,0,17
8,54.368,106.338,30,Medium,china,2015,3,0,18
8,58.384,106.224,31,Medium,china,2015,3,0,19
8,PIT,110.36,32,Medium,china,2015,3,0,1
8,81.583,122.64,33,Medium,china,2015,3,0,1
8,66.061,103.134,34,Medium,china,2015,3,0,2
8,64.153,104.032,35,Medium,china,2015,3,0,3
8,64.619,104.163,36,Medium,china,2015,3,0,4
8,65.650,104.095,37,Medium,china,2015,3,0,5
8,66.423,103.898,38,Medium,china,2015,3,0,6
8,67.803,104.143,39,Medium,china,2015,3,0,7
8,68.401,104.414,40,Medium,china,2015,3,0,8
8,69.556,104.404,41,Medium,china,2015,3,0,9
8,71.078,104.47,42,Medium,china,2015,3,0,10
8,71.975,104.279,43,Medium,china,2015,3,0,11
8,73.393,104.184,44,Medium,china,2015,3,0,12
8,74.459,104.296,45,Medium,china,2015,3,0,13
8,75.568,104.063,46,Medium,china,2015,3,0,14
8,77.470,104.69,47,Medium,china,2015,3,0,15
8,78.728,104.597,48,Medium,china,2015,3,0,16
8,79.834,104.565,49,Medium,china,2015,3,0,17
8,81.825,105.038,50,Medium,china,2015,3,0,18
8,82.766,104.434,51,Medium,china,2015,3,0,19
8,84.500,104.784,52,Medium,china,2015,3,0,20
8,104.879,123.047,53,Medium,china,2015,3,0,21
8,108.550,135.324,54,Medium,china,2015,3,1,22
8,64.728,116.764,55,Medium,china,2015,3,1,23
8,19.008,106.739,56,Medium,china,2015,3,1,24
9,6.691,112.386,1,Soft,china,2015,3,0,25
9,8.790,106.777,2,Soft,china,2015,3,0,26
9,11.384,106.911,3,Soft,china,2015,3,0,27
9,12.878,105.811,4,Soft,china,2015,3,0,28
9,14.484,105.755,5,Soft,china,2015,3,0,29
9,16.006,105.624,6,Soft,china,2015,3,0,30
9,17.739,105.967,7,Soft,china,2015,3,0,31
9,19.481,105.92,8,Soft,china,2015,3,0,32
9,24.129,108.878,9,Soft,china,2015,3,0,33
9,25.814,106.177,10,Soft,china,2015,3,0,34
9,28.009,106.594,11,Soft,china,2015,3,0,35
9,30.354,106.28,12,Soft,china,2015,3,0,36
9,33.605,106.94,13,Soft,china,2015,3,0,37
9,PIT,111.388,14,Soft,china,2015,3,0,1
9,53.455,125.176,15,Soft,china,2015,3,0,1
9,41.103,105.7,16,Soft,china,2015,3,0,2
9,41.032,104.798,17,Soft,china,2015,3,0,3
9,42.065,105.111,18,Soft,china,2015,3,0,4
9,43.562,105.673,19,Soft,china,2015,3,0,5
9,44.643,104.986,20,Soft,china,2015,3,0,6
9,46.118,105.21,21,Soft,china,2015,3,0,7
9,47.422,105.0,22,Soft,china,2015,3,0,8
9,48.931,105.396,23,Soft,china,2015,3,0,9
9,50.534,105.195,24,Soft,china,2015,3,0,10
9,52.206,105.374,25,Soft,china,2015,3,0,11
9,54.662,105.964,26,Soft,china,2015,3,0,12
9,58.137,107.122,27,Soft,china,2015,3,0,13
9,60.974,106.481,28,Soft,china,2015,3,0,14
9,64.341,106.606,29,Soft,china,2015,3,0,15
9,PIT,112.103,30,Soft,china,2015,3,0,1
9,96.186,124.958,31,Medium,china,2015,3,0,1
9,98.093,104.204,32,Medium,china,2015,3,0,2
9,95.303,104.714,33,Medium,china,2015,3,0,3
9,81.109,104.462,34,Medium,china,2015,3,0,4
9,79.960,104.791,35,Medium,china,2015,3,0,5
9,81.268,105.005,36,Medium,china,2015,3,0,6
9,82.624,104.42,37,Medium,china,2015,3,0,7
9,84.178,104.679,38,Medium,china,2015,3,0,8
9,85.969,104.554,39,Medium,china,2015,3,0,9
9,86.836,104.683,40,Medium,china,2015,3,0,10
9,88.358,104.771,41,Medium,china,2015,3,0,11
9,90.650,105.24,42,Medium,china,2015,3,0,12
9,94.170,106.902,43,Medium,china,2015,3,0,13
9,96.309,104.905,44,Medium,china,2015,3,0,14
9,97.777,104.698,45,Medium,china,2015,3,0,15
9,99.072,104.249,46,Medium,china,2015,3,0,16
9,100.774,104.49,47,Medium,china,2015,3,0,17
9,102.464,105.029,48,Medium,china,2015,3,0,18
9,1 LAP,106.286,49,Medium,china,2015,3,0,19
9,1 LAP,105.006,50,Medium,china,2015,3,0,20
9,1 LAP,105.054,51,Medium,china,2015,3,0,21
9,1 LAP,106.215,52,Medium,china,2015,3,0,22
9,1 LAP,133.187,53,Medium,china,2015,3,0,23
9,1 LAP,151.215,54,Medium,china,2015,3,1,24
9,1 LAP,153.071,55,Medium,china,2015,3,1,25
11,9.729,115.424,1,Soft,china,2015,3,0,26
11,12.776,107.725,2,Soft,china,2015,3,0,27
11,15.878,107.419,3,Soft,china,2015,3,0,28
11,18.715,107.154,4,Soft,china,2015,3,0,29
11,20.412,105.846,5,Soft,china,2015,3,0,30
11,21.682,105.372,6,Soft,china,2015,3,0,31
11,22.971,105.523,7,Soft,china,2015,3,0,32
11,24.749,105.956,8,Soft,china,2015,3,0,33
11,26.750,106.231,9,Soft,china,2015,3,0,34
11,28.660,106.402,10,Soft,china,2015,3,0,35
11,PIT,111.124,11,Soft,china,2015,3,0,1
11,53.972,122.522,12,Soft,china,2015,3,0,1
11,55.121,104.838,13,Soft,china,2015,3,0,2
11,52.553,104.677,14,Soft,china,2015,3,0,3
11,48.127,105.043,15,Soft,china,2015,3,0,4
11,35.518,105.443,16,Soft,china,2015,3,0,5
11,36.296,105.647,17,Soft,china,2015,3,0,6
11,38.204,105.986,18,Soft,china,2015,3,0,7
11,39.992,105.964,19,Soft,china,2015,3,0,8
11,41.676,105.589,20,Soft,china,2015,3,0,9
11,43.580,105.639,21,Soft,china,2015,3,0,10
11,45.454,105.57,22,Soft,china,2015,3,0,11
11,47.148,105.581,23,Soft,china,2015,3,0,12
11,49.169,105.613,24,Soft,china,2015,3,0,13
11,51.374,105.907,25,Soft,china,2015,3,0,14
11,PIT,110.282,26,Soft,china,2015,3,0,1
11,78.711,124.21,27,Soft,china,2015,3,0,1
11,79.187,104.12,28,Soft,china,2015,3,0,2
11,80.322,104.374,29,Soft,china,2015,3,0,3
11,81.481,104.167,30,Soft,china,2015,3,0,4
11,84.214,104.941,31,Soft,china,2015,3,0,5
11,86.493,104.576,32,Soft,china,2015,3,0,6
11,84.092,105.103,33,Soft,china,2015,3,0,7
11,70.501,105.065,34,Soft,china,2015,3,0,8
11,69.351,104.79,35,Soft,china,2015,3,0,9
11,70.397,104.743,36,Soft,china,2015,3,0,10
11,71.738,104.405,37,Soft,china,2015,3,0,11
11,73.179,104.566,38,Soft,china,2015,3,0,12
11,75.317,104.901,39,Soft,china,2015,3,0,13
11,78.983,107.482,40,Soft,china,2015,3,0,14
11,PIT,111.389,41,Soft,china,2015,3,0,1
11,1 LAP,124.861,42,Medium,china,2015,3,0,1
11,1 LAP,104.303,43,Medium,china,2015,3,0,2
11,1 LAP,103.512,44,Medium,china,2015,3,0,3
11,1 LAP,103.866,45,Medium,china,2015,3,0,4
11,1 LAP,104.254,46,Medium,china,2015,3,0,5
11,1 LAP,104.808,47,Medium,china,2015,3,0,6
11,1 LAP,104.75,48,Medium,china,2015,3,0,7
11,1 LAP,104.885,49,Medium,china,2015,3,0,8
11,1 LAP,105.085,50,Medium,china,2015,3,0,9
11,1 LAP,107.648,51,Medium,china,2015,3,0,10
11,1 LAP,105.848,52,Medium,china,2015,3,0,11
11,1 LAP,134.244,53,Medium,china,2015,3,0,12
11,1 LAP,138.417,54,Medium,china,2015,3,1,13
11,1 LAP,153.242,55,Medium,china,2015,3,1,14
12,5.802,111.497,1,Soft,china,2015,3,0,15
12,7.409,106.285,2,Soft,china,2015,3,0,16
12,9.088,105.996,3,Soft,china,2015,3,0,17
12,10.123,105.352,4,Soft,china,2015,3,0,18
12,11.611,105.637,5,Soft,china,2015,3,0,19
12,13.198,105.689,6,Soft,china,2015,3,0,20
12,14.349,105.385,7,Soft,china,2015,3,0,21
12,16.832,106.661,8,Soft,china,2015,3,0,22
12,19.252,106.65,9,Soft,china,2015,3,0,23
12,PIT,111.53,10,Soft,china,2015,3,0,1
12,46.812,124.921,11,Medium,china,2015,3,0,1
12,48.305,105.428,12,Medium,china,2015,3,0,2
12,50.297,105.681,13,Medium,china,2015,3,0,3
12,49.105,106.053,14,Medium,china,2015,3,0,4
12,45.389,105.753,15,Medium,china,2015,3,0,5
12,33.294,105.957,16,Medium,china,2015,3,0,6
12,34.454,106.029,17,Medium,china,2015,3,0,7
12,36.055,105.679,18,Medium,china,2015,3,0,8
12,38.457,106.578,19,Medium,china,2015,3,0,9
12,40.882,106.33,20,Medium,china,2015,3,0,10
12,42.970,105.823,21,Medium,china,2015,3,0,11
12,44.758,105.484,22,Medium,china,2015,3,0,12
12,46.460,105.589,23,Medium,china,2015,3,0,13
12,48.603,105.735,24,Medium,china,2015,3,0,14
12,50.414,105.513,25,Medium,china,2015,3,0,15
12,52.265,105.359,26,Medium,china,2015,3,0,16
12,54.454,105.836,27,Medium,china,2015,3,0,17
12,56.634,105.824,28,Medium,china,2015,3,0,18
12,60.063,106.668,29,Medium,china,2015,3,0,19
12,63.086,106.031,30,Medium,china,2015,3,0,20
12,PIT,110.862,31,Medium,china,2015,3,0,1
12,92.847,123.404,32,Medium,china,2015,3,0,1
12,89.144,103.801,33,Medium,china,2015,3,0,2
12,74.725,104.237,34,Medium,china,2015,3,0,3
12,73.064,104.279,35,Medium,china,2015,3,0,4
12,74.015,104.648,36,Medium,china,2015,3,0,5
12,75.304,104.353,37,Medium,china,2015,3,0,6
12,76.208,104.029,38,Medium,china,2015,3,0,7
12,77.823,104.378,39,Medium,china,2015,3,0,8
12,78.729,104.722,40,Medium,china,2015,3,0,9
12,81.181,105.701,41,Medium,china,2015,3,0,10
12,82.852,104.619,42,Medium,china,2015,3,0,11
12,83.855,104.385,43,Medium,china,2015,3,0,12
12,85.134,104.045,44,Medium,china,2015,3,0,13
12,86.333,104.429,45,Medium,china,2015,3,0,14
12,87.071,103.692,46,Medium,china,2015,3,0,15
12,88.523,104.24,47,Medium,china,2015,3,0,16
12,89.672,104.488,48,Medium,china,2015,3,0,17
12,90.908,104.695,49,Medium,china,2015,3,0,18
12,92.445,104.584,50,Medium,china,2015,3,0,19
12,93.727,104.775,51,Medium,china,2015,3,0,20
12,94.758,104.081,52,Medium,china,2015,3,0,21
12,118.243,126.153,53,Medium,china,2015,3,0,22
12,121.708,135.118,54,Medium,china,2015,3,1,23
12,68.747,107.625,55,Medium,china,2015,3,1,24
12,22.625,106.337,56,Medium,china,2015,3,1,25
13,6.942,112.637,1,Soft,china,2015,3,0,26
13,9.036,106.772,2,Soft,china,2015,3,0,27
13,9.956,105.237,3,Soft,china,2015,3,0,28
13,10.740,105.101,4,Soft,china,2015,3,0,29
13,12.213,105.622,5,Soft,china,2015,3,0,30
13,13.552,105.441,6,Soft,china,2015,3,0,31
13,14.866,105.548,7,Soft,china,2015,3,0,32
13,16.444,105.756,8,Soft,china,2015,3,0,33
13,18.063,105.849,9,Soft,china,2015,3,0,34
13,19.468,105.897,10,Soft,china,2015,3,0,35
13,PIT,110.216,11,Soft,china,2015,3,0,1
13,43.533,122.183,12,Soft,china,2015,3,0,1
13,44.669,104.825,13,Medium,china,2015,3,0,2
13,43.053,105.629,14,Medium,china,2015,3,0,3
13,39.024,105.44,15,Medium,china,2015,3,0,4
13,26.047,105.075,16,Medium,china,2015,3,0,5
13,26.522,105.344,17,Medium,china,2015,3,0,6
13,27.880,105.436,18,Medium,china,2015,3,0,7
13,29.246,105.542,19,Medium,china,2015,3,0,8
13,30.572,105.231,20,Medium,china,2015,3,0,9
13,32.018,105.181,21,Medium,china,2015,3,0,10
13,33.856,105.534,22,Medium,china,2015,3,0,11
